series_id,plotting_probability,theoretical_quantile,empirical_quantile
logistic_observable,0.5040160642570282,0.7012117403966758,0.7000000000000001
logistic_observable,0.5080321285140562,0.7093418664799259,0.7000000000000001
logistic_observable,0.5120481927710844,0.7175386336841045,0.7000000000000001
logistic_observable,0.5160642570281124,0.7258031435339979,0.75
logistic_observable,0.5200803212851406,0.7341365250931423,0.75
logistic_observable,0.5240963855421686,0.7425399358895217,0.75
logistic_observable,0.5281124497991968,0.751014562880494,0.75
logistic_observable,0.5321285140562249,0.7595616234589523,0.75
logistic_observable,0.536144578313253,0.7681823665028594,0.75
logistic_observable,0.5401606425702812,0.7768780734704134,0.75
logistic_observable,0.5441767068273092,0.7856500595432503,0.75
logistic_observable,0.5481927710843374,0.7944996748202329,0.75
logistic_observable,0.5522088353413654,0.8034283055645342,0.75
logistic_observable,0.5562248995983936,0.8124373755069002,0.75
logistic_observable,0.5602409638554217,0.821528347208152,0.75
logistic_observable,0.5642570281124498,0.8307027234841934,0.75
logistic_observable,0.5682730923694779,0.83996204889699,0.75
logistic_observable,0.572289156626506,0.8493079113152279,0.75
logistic_observable,0.5763052208835341,0.8587419435485864,0.8
logistic_observable,0.5803212851405622,0.868265825059842,0.8
logistic_observable,0.5843373493975904,0.877881283759284,0.8
logistic_observable,0.5883534136546185,0.8875900978862448,0.8
logistic_observable,0.5923694779116466,0.8973940979828657,0.8500000000000001
logistic_observable,0.5963855421686747,0.9072951689655772,0.8500000000000001
logistic_observable,0.6004016064257028,0.9172952523001606,0.9
logistic_observable,0.6044176706827309,0.9273963482866643,0.9500000000000001
logistic_observable,0.608433734939759,0.9376005184609062,1.0
logistic_observable,0.6124497991967871,0.9479098881197673,1.0
logistic_observable,0.6164658634538153,0.9583266489780231,1.0
logistic_observable,0.6204819277108434,0.9688530619650106,1.0
logistic_observable,0.6244979919678715,0.9794914601700663,1.0
logistic_observable,0.6285140562248996,0.9902442519463283,1.05
logistic_observable,0.6325301204819277,1.0011139241832319,1.05
logistic_observable,0.6365461847389559,1.0121030457588274,1.05
logistic_observable,0.6405622489959839,1.0232142711838978,1.05
logistic_observable,0.6445783132530121,1.0344503444508237,1.1
logistic_observable,0.6485943775100401,1.0458141031011388,1.1
logistic_observable,0.6526104417670683,1.057308482526874,1.1
logistic_observable,0.6566265060240963,1.068936520521993,1.1500000000000001
logistic_observable,0.6606425702811245,1.0807013621015795,1.1500000000000001
logistic_observable,0.6646586345381527,1.092606264607898,1.1500000000000001
logistic_observable,0.6686746987951807,1.1046546031240723,1.2000000000000002
logistic_observable,0.6726907630522089,1.1168498762178907,1.2000000000000002
logistic_observable,0.6767068273092369,1.1291957120401899,1.2000000000000002
logistic_observable,0.6807228915662651,1.1416958748044215,1.2000000000000002
logistic_observable,0.6847389558232931,1.1543542716763449,1.2000000000000002
logistic_observable,0.6887550200803213,1.1671749601054064,1.2000000000000002
logistic_observable,0.6927710843373494,1.1801621556322173,1.25
logistic_observable,0.6967871485943775,1.1933202402097287,1.25
logistic_observable,0.7008032128514057,1.206653771079194,1.25
logistic_observable,0.7048192771084337,1.2201674902459165,1.25
logistic_observable,0.7088353413654619,1.2338663346040786,1.25
logistic_observable,0.7128514056224899,1.2477554467647456,1.3
logistic_observable,0.7168674698795181,1.2618401866464848,1.35
logistic_observable,0.7208835341365462,1.276126143893961,1.35
logistic_observable,0.7248995983935743,1.2906191511965281,1.35
logistic_observable,0.7289156626506024,1.3053252985862234,1.35
logistic_observable,0.7329317269076305,1.3202509488028993,1.35
logistic_observable,0.7369477911646586,1.3354027538235012,1.35
logistic_observable,0.7409638554216867,1.3507876726629808,1.4000000000000001
